"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57"
0.33,0.84,0.67,0.4186,0.67,0.33,0.3424,0,0.33,0,0.16,0.84,0.16,0,0,0.67,0,0.5,3.03,0.1638,2.18,0.0755,0,0,0,0,0,0,0,0,0,0,0.33,-5.69336244815588e-16,0,0,0,0,0.00999999999999997,0,-7.80625564189563e-17,0,0,0.0129,0,0,-1.93855348440408e-17,0,0,0.183,0,0.68067,0.104,0.026,6.5,116.5,719.78
0.42,0,0.42,0,0.8867,0,0.42,0.2146,0,0.21,0.21,0.85,0.21,0,0.0853,0,0.5831,0.42,3.21,0,1.49,5.78,0.21,0.21,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.43269,0.075,0.61975,53.433,494,1068.07
0,0.336,1.01,0,0,0.2515,0.5,0,0,2.02,1.51,1.51,0.22,0,0,0.5,0,0,3.53,0,1.01,0,1.51,0.2145,-3.71924713249427e-16,0,0,0,0,0.0118999999999998,-5.00016694715555e-16,-5.62605517728798e-16,0,0,0,0,0,0,0,0,0,0,0,0,0.1462,0.0314,0.000599999999999978,0,0,0.089,0,1.431,0.536,0,4.09,87.16,225
0.195,0,0.3025,0,0,0.078,0,0,0,0.3898,0.1656,0,0,0,0.00339999999999995,0.4802,3.44,0,2.6785,0,0.86,0,0.1966,0,0,0,0,-6.70574706873595e-16,0,-1.76386683037322e-16,0,0,0,-6.96179225379012e-16,0,0.0261,0,0,0,0,0,0,0,0,0,0.0626,0,0,0,0,0,0.928,0.17672,0.154,2.409,29.5,53
0.25,0.17,0.34,0,0,0.08,0.0533,0,0.08,0.08,0.08,0.86,0,0,0,0.08,0,0.2125,4.66,0.0393,1.209,0,0,0.08,0,0.0442499999999998,0,0,0,0,0,0,0,0,0,0,0,-1.86656246015104e-17,0,0,0,0,0.08,0.0021,0,0,0,0,0,0.015,0,0.094,0.015,0.01749,2.531,40.76,319
0.27,0.27,0.55,0,0.27,0.27,0,1.37,0.27,0.82,0.2581,0.55,0,0,0,0,1.37,0.55,1.65,2.2,3.03,0,0.0314,0,0,0,0,0,0,-1.53904666788662e-16,0,0,-1.27953203588049e-16,0,0,0,0,0,-4.44089209850063e-17,0.27,0,0,0.00199999999999995,5.55111512312578e-19,0,0,-1.14231540893073e-17,0,0,0.279,0,1.05533,0.093,0,3.621,63,344
0,0,0,0.1011,0,0,0,0,0,0,0,0.4161,0,0,0,0,0.2147,0,1.45984666666667,0,1.81,9.09,0,0,0,0,0,0,0.0211999999999999,0,0,0,0,0,0,0.00289999999999998,0,0,0.00219999999999993,0,0,0,0,0,0,0,0,0.00139999999999987,0,0.0624233333333333,0,0,0,0.763,21.428,95.23,150
0,0.1025,0,-8.12683254025615e-16,0,0,7.27,0,0,0,0,0,0.0453999999999999,0,0,0.4884,0.00639999999999988,0,1.3666,0,0,0,0,0,0.0105999999999997,0,0,0,0,0,0,-5.98826543907194e-16,0.0932999999999999,0,0,0.0288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13287,0,0.42667,0,0,2,8,58.375
0.1,0.2,1.01,0,0.805599999999998,0.8,0.5,0.0104,0.782599999999999,0.1518,0.3,0.7,0.2914,0,1.61,0.1916,0.0204,1.11,1.31,0.2,0.7,0,0.6,0.1,0,0.000899999999999842,0,0,0,-1.25177646026486e-16,0,0,0,0,-6.20337115009306e-17,0,0,0,0,0,0,0,0.1993,0,0.1,0.1,0,0,0,0.11,0,0.488,0.157,0.015,8.55,669,1351
0.2,0.0297,0.1,0,0,0.1,0.2,0,0,0,0,0.72,0,0,0,0.1,0.2262,0.1,4.17,0.0249,1.35,0.0191999999999997,0.52,0.41,-3.74145159298678e-16,-2.90323320939478e-16,0,0,0,0,0,0,0,0,0.00319999999999994,0,0.00199999999999985,-1.59247615094671e-17,0,0,-9.2148511043888e-17,0,0,0,0,0.0147,0,0,0,0.057,0,0.35244,0.219041666666667,0,2.717,24,318
0,0,0.7647,0.00569999999999958,0,1.1,0.36,0,0,0,0.36,0.36,0,0,0,0.36,0,0,2.1365,1.1,1.6936,0,0.58195,0,0,0,-9.04831765069503e-16,0,0,0,0,0,0,0,0.0382,0,0,0,0,0,0,-2.83800760669806e-16,0,0,0,0.1795,0,-1.38847267017184e-16,0.01186,0.14224,0,0.433,0.928,0.04593,3,33,177
0.15,0.15,0.31,0,0.15,0,0.17456,0,0,0,0.62,0.62,0.15,0,0.0428,0.31,0.1326,0.2432,2.63,0,1.3352,0,0,0.1931,0,0.000999999999999784,0,0,0,0,-5.10008701937181e-16,0,0,0,0.000699999999999943,0,0,0.00449999999999999,0,0.00639999999999997,0,-1.8846035843012e-16,0,0,0,-1.88737914186277e-17,0,0,0,0.11,0,0.123,0.23188,0,6.268,196,608
0.93,0.1285,0,0,0.93,0,0.3859,0.1929,0,0,0,2.8,0.1785,0,0,0,0,0,8.41,0.0466,2.1877,0,0,0.652,0,0,0,0,0,0.0195999999999999,0,0,-1.48353551665537e-16,0,0,0,0,0,0.013,0,0.0167999999999999,0,0,0,0,0,0,0,0.00589999999999998,0.07697,0,2.306,0.164,0,5.888905,29,133
0,0.3391,0.45,0,0.68,0,0.22,0.22,0.9,0.68,0.2659,0.7316,0,0,0,0.68,0,0.9,3.86,0,1.13,0,0,0.45,-3.98570065840431e-16,0,0,0,0.0055999999999999,0,0,0,0,0,0,0,0,0.45,0,0,0,-1.89431803576667e-16,0.0179,0,0.22,0,0.000399999999999983,0,0,0.033,0,0.44202,0.133,0.033,7.166,54,430
0,0.4127,0.27,0,0.54,0.23,0.27,0,0,0.8484,0,0.54,0,0,0.0892,0.3676,0,0,1.08,0,2.44,10.86,0,0.54,0,0,0,0,-1.19626530903361e-16,0,0,0,0,0.00139999999999961,0,0,0,0,0,0,0,0,0.00549999999999996,0,0,0,0,0,0.35729,0,0,0.39977,0.141,1.41,44.72,252,1118
0.1346,0,0.38,0,0.12,0.25,0,0.12,0.12,0.1324,0,0.25,0.38,0,0.0193,0.38,0,0.25,2.92,0,2.92,0,0,0.38,0,0,0,0.0133999999999995,0,0,0,0,0,-6.95069002354387e-16,0.12,0,0.00629999999999989,0,0,0,0,0,0,0.0024,0,0,0,0,0,0.09742,0,0.661,0.088,0.0572,2.256,21,325
0,0,0,0,0,0,0,3.19,0,0,0,0,0.0186999999999999,0,-6.50174358796107e-17,0,0,0,0,0,0,0,0,0,0,0.00989999999999985,0.3568,0,0,0,0,0,0.0165999999999999,0,0,0.0103,0,0,0,0,0,0,0,0,0.825342857142857,0,0,-9.51322354225681e-17,0,0.207,0,0.207,0.207,0,3.761,25,79
0,0.0199999999999999,0,0,0.0565,1.29,0,0.64,0,0.1163,0.0582,0,0,0,0,0,0,0,3.87,0,0.67477,0,0,0,0,0,0.0127999999999993,-6.71129818385907e-16,0,0,0,0,0,0,-6.0507154842071e-17,0.00299999999999996,0,0,0,0,0,0,0.00119999999999994,0,0,0.0766,0,0,0.00250999999999995,0,0,0.60108,0.116,0,2.488552,18.48,63
0,0,0,0,0,0,0,1.48465,0,0,-3.61516372393567e-17,0.1733,0,0,0,0,0.0586999999999999,0,0,0.0209,0,0,0,0,0,0,-6.81676937119846e-16,-4.27713420236842e-16,0.0599999999999999,0,-5.35682609381638e-16,0,0,0,0,0,0.0043999999999999,0,0,0,0,0,0,0,1.06,0.3036,0,0,0.00235999999999996,0.207,0,0.207,0.207,0,3.761,25,79
0.13995,0,1.35,1.35,0,0,0,1.35,0,0,0,0.432,0.164,0,0,1.35,0.1615,0,2.836,0,0,0.1071,0,0,0,0,0,0,0,0,0,0.00589999999999946,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,3.588,0.10489,0,2.516,17,78
0,1.03,0,0,1.03,0,0.4404,0.51,0,0.51,0,1.03,0,0.0275,0.1605,0.51,0.556,0.51,2.07,0,1.55,0.0765999999999999,0,0,0,0,0,0,0,0.2185,0,0,0,0,0.51,0,0,0,0,0.1074,0.0182,0,0,0,0.3629,0,9.99999999999794e-05,0.0684,0,0.257,0,0.6,0.429,0.02547,1.447,4,55
0,0,0.4143,0,0,0,0,0,0.066,0,0.0801,0.4762,0,0,0.29,0.29,0,0.29,1.79,0,0.59,0,0.0840999999999999,0,0,0,0,0,0,0,0,0.00639999999999962,0.29,0,0,0,0.4745,0,0,0,0,0,0.89,0,0,0.3836,-1.7503359872606e-17,0.0203999999999999,0,0.248,0.05283,0,0.049,0,2.47,30,168
0,0,0.4817,0,0,0,0,1.36,0,0.1016,0.68,0.68,0,0,0.0335,0,0,0,3.4,0.2025,1.36,0,0.1109,0.68,0,0,0,-6.06459327201492e-16,0,-2.1690982343614e-16,0,0,0,0,0.000999999999999945,0,-1.55153667691366e-16,0,0,0.00899999999999997,0,0,-7.41767758327683e-17,0,0,0,0,0,0.00494999999999998,0,0,0.238,0.10938,0,2.232,29.47,96
0.0999999999999998,0.2,1.01,0,0.8,0.8,0.4973,0.00259999999999999,0.800899999999999,0.1,0.3,0.7,0.3,-2.75474087985117e-17,1.61,0.1109,0,1.11,1.31,0.2,0.7,0,0.602600000000001,0.1,0,0,0,0,-1.14075415780235e-16,0,0,0,0,0,0,0,0,0,0,-4.57966997657877e-18,0,0,0.2,0,0.1067,0.1,0,0,0,0.10994,0,0.488,0.157,0.015,8.55,669,1351
0,0,0.66,0,0.5545,0,0.33,0.33,1.33,2,0,0.66,0,0.33,1,0.33,0,0.66,2.67,0,1,0,2,0,0,0,0,0.000999999999999631,0,0,0,0,0.0475999999999999,0,0,0.0295,0,0,0,0,0,0.0131999999999998,0,0.027,0.33,0.0963,0,0,0.02496,0.23,0,0.057,0.25425,0,5.279,82,227
0.0761,0,0,0,0,0.067,0.2921,0.051,0,0.1356,0,0.46,0,0,0,0.46,0.46,0.0678,2.137,0,1.3922,0,0,0,0,0,0,0,0.1072,0,0,0,0.23,0,0,0,0,0,-6.39766017940247e-17,0,0,0,0,0,0.0412,0,0,0,0.077,0.038,0,0,0,0.038,2.6,42,182
0.39,0,0,0,0,0.39,0.79,0.2425,0,0.39,0,0.6791,0,0,0.0575,0,0.39,0,2.37,0,1.2808,0,1.18,0.79,0,0,0,0,0,0,0,0,0,0,0.0272,0,0,0,0.0219,0,0,0.1469,0,0,0,0.0573,0.000599999999999978,0,0.01781,0.09977,0.00819,0.64,0.1966,0.14934,2.74,13,74
0.066,0,0.4167,0,0.38,0.38,0.38,0,0,0.2894,0.1467,0.38,0,0,0,0.5505,0.77,0.77,2.2255,0,1.15,0,0.1958,0.0952,0,0,0,0,0,-1.62925228863742e-16,0.00699999999999963,0,0,0,0,0.00479999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.127,0.255,0.475726666666667,0.21865,0,3.685,62,258
0.111,0.1875,0,0,0.53,0,0.53,0,0.53,0.226,0,1.07,0,0,0,0,0,0.2911,2.15,0.0664,3.22,0,0,0,0,0,0.019399999999999,0,0,-1.77080572427712e-16,0,0,0.0156999999999999,-6.82093270754081e-16,0,0,0,0.00999999999999999,0.00529999999999992,0.0106,0,0,0,0,0,0,-3.12597170371021e-17,0,0,0.06908,0,0.28471,0,0,4.391,66,101
0,0.31,0.42,0,0,0.1,0,0.2352,0.21,0.52,0,0.52,0.63,0.1,0.061,0.21,0.31,0.21,2.53,0.42,1.69,0.31,0,0.1,0,0,0,0,0,0,0,0,0,0.00849999999999946,0,0,0,0,0,0,0,0,0.00459999999999994,0,0.1,0,0,0,0,0.016,0,0.887,0.032,0.049,3.446,105.47,1003
0,0,0,0,0,0,0,0,0.0627,0,0,0,0,0,0,0,0.0287999999999999,0,0,0,0,0.00609999999999945,0.0163999999999998,0,0.2781,0.0787999999999999,0.5342,0.000499999999999505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197999999999999,0.022,0.022,0.06359,0.022,0.022,0.022,3.482,5,5902
0,0,0,0,0,0,0,0,0,0.85,0.0286,0.4467,0,0.1284,1.7,0,0.2003,0,2.56,0,1.7,0,0,0,0,0,0.5422,0,0,0,0.0139999999999996,0,0,-2.95735658184526e-16,0.0153,0,0,0,0.0955,0,0,0,0.124,0,0.75136,0,0,0,0.299,0.22932,0,0.23072,0,0.02165,1.04,2,26
0,0,0,0,0,0,0,-2.70061750740069e-16,0,0,-8.61810622865278e-17,0,0,0,-1.5182299861749e-16,0,0,0,0,-1.40998324127395e-16,0,0,0,0,0,0.4345,33.33,0.0129999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2204,0.1366,0,0,0,0,0,0,0,0,0,1,1,3
-6.98052726733067e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277999999999999,0,0.0546999999999999,0,0,0,0,0,0,5.12,0,0,0,0,0,0.00679999999999995,-3.63667429503778e-16,0.1958,0,0,0,0.7319,0,2.56,0,0,0,0,0.0188,0.3651,0.5521,0,0,0,0.131,0,0.262,0,0.00276999999999995,1.625,7,65
0.0151,0,0,0,0,0,0,0.0638999999999999,0,0,0,0,0,0,0.000599999999999943,0,0,0,0,0,0,0,0.00419999999999974,0,0,0,0.07,0,0.07,0,0,0,0.07,0,0,0,0,0,0,0.07,0.00509999999999995,0.0023999999999999,0,0.0161,0.0235999999999999,0,0,0,0,0.104,0.07001,0.02446,0,0.011,4.411,51.76,1866
0,0,0,0,2.04,0,0,0,0,0.0575,0,0,0,0.0549,0,0,0,0,0,0,0,-6.91946500097629e-16,0,0,3.9609,2.04,1.9945,2.04,2.04,2.04,2.04,1.739,0,2.04,2.0902,2.04,0.1096,0,0,2.04,0,4.08,0,0,0.1932,0,0,0.0166,0,0.58574,0,0,0,0,2.5,11,35
0,0,0.0218999999999999,0,0.0373999999999999,0,0,0,0,0.3618,0,0,0,0.00189999999999994,0,0.0741999999999999,0,0,0,0,0.2007,0,0,0,0.3338,0,0.84,0,0.84,0,-1.70280456401883e-16,0,0.84,-2.54934962029552e-16,0,0,0,0,0.00349999999999997,0,0.0674,0,0.0218,0,0,0.1713,0,0,0,0.273,0.136,0,0,0.0532,3.96370333333333,28,150
0,0.4496,0,0,0.00539999999999966,0,0,-2.63955524104631e-16,0,0,0,0,0,0,0,0,-5.94801985442928e-16,-5.24857934891543e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.29197821516914e-18,0,0.00723999999999978,0,1,1,1
0,0,0,0,0,0,0,0,0.00229999999999998,0,0,0,0,0,0,0,0,0,0.549,0,0,0,0,0,0.7825,0,0,0,0.0294999999999999,0,0,-4.42840208947359e-16,0.0548999999999999,0,0.00809999999999994,0.2855,0,0.0111,4.87,0,0,0,0.0728,0,0,0,0,0.0365,0,0,0,0.393,0,0,1.80268,7,28
0,0,0,0,0,0,0,0,0,0.1034,0,0,0,0,0,0,0,0,1.1544,0,0,0,-6.31716901011714e-16,0,0,0,0,0,0,-1.57374113740616e-16,0,0,0,0,0.00099999999999993,0,0,0,0.1015,0,0,0,0,0,0,0,0,0.0255999999999999,-6.20337115009306e-17,0,0,0.729,0,0,2.285,7,16
0.0752,0,0,0,0,0.0473,0.1808,0,0,0,0,0.24,0,0,0,0.2194,0,0,0.24,0,0,0,0,0,9.33,1.2311,0.24,0,0,0.73,0,0.0133999999999998,0,0,0.24,0.2502,0,0,0.24,0,0,0.73,0,0.49,0,0.0603,0.00909999999999999,0,0,0.037,0,0.149,0,0,10.012,251,791
0.9,0,0,0,0.2091,0,0,0,0,0,0,1.8,0.0224333333333333,0,0,0,0,0,3.6,0.000499999999999893,1.8,0,0,0,0.9,0.9,0,0,0,0,-2.16354711923827e-16,-4.20843915271973e-16,0,0,0.0735,0,0.1452,0,0,-4.24660306919122e-17,0,0.1824,0,0,0,0,0.00699999999999997,0.0488999999999999,0,0.149,0,0,0.0116499999999999,0.00903999999999997,2.766,12,83
0,0,0.2124,0,0,0,0.00199999999999998,0,0,0,0.00349999999999998,1.85,0.0754,0.0618999999999999,0,0,0,0,0,0,0,0,0,0.00369999999999996,2.960125,2.1819,0,0,1.85,0,0.0876,0,0,0,0.2998,0,1.85,0,0,0.0191,0,3.7,0,0,0,0,0,0,0,0.308,0,0,0.0263799999999999,0,2.25395,11,26
0.08,0,0.08,-4.59909887950971e-16,0,0.08,0.00479999999999999,0.49,0,0,0.08,1.48,0.08,0.08,0,0,0.08,0,0,0,0,-3.69565489322099e-16,0,0.00259999999999997,3.3,0,0.0208999999999995,0,0,0,0,0,0,0,0,0.1708,0.08,0,0,0,0,0,0.08,0,0,0,0,0.16,0.098,0.153,0,0,0.032,0,2.324,18,709
0,0,0,-9.96286386723e-16,0.2726,0,0,0,0,0,0,0,0,0,-1.02001740387436e-16,0,0.00659999999999958,0,1.85,-1.32671651442706e-16,0,0.00209999999999907,0,0,0.0350999999999998,0,0,0,0,0,0,-5.7072402359637e-16,0,-6.14022721556751e-16,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0.0127,0,0.284,-8.77770078844264e-18,0.08623,0.00383999999999982,0.00553999999999994,1.61048,5,34.91
0,0.0184999999999999,1.44,0,0,0,0,0,0.0114,0,0,0,0,0,0,0,0,0,0,0,0,-1.02196029416746e-15,0,0.0168999999999999,0.9533,0,0,0,0,0,0,0,0,0,0.1098,0,0.4138,0.00949999999999999,2.89,0,0,2.89,0,0,0.26138,0,0,0,0,0.15601,0.04505,0,0.0157799999999999,0,2.38,8,50
0,0,0.0676999999999999,0,0,0,0,-1.56541446472147e-16,0,0.1301,0,5.88,0,0,0,0,0,0,0.9924,0,0,0.00199999999999921,0,0,0,0,0,0,0,0.0975,0,0,0,-5.12506703742588e-16,0,0.00409999999999997,0.1187,0,0.0656999999999999,0,0.000399999999999977,0,0.000199999999999914,0.2021,0,0.0278,0,0.2179,0,0,-7.70217223333702e-18,0.546,0,0,2,4,16
0.0511,0,0,0,0,0,0.00239999999999998,0,0,0.2148,0,0.997300000000001,0.0693,0,0,0,0.0916,0,0.8,0,0,0,0,-2.66453525910038e-17,0.8,0.6766,0.157,0,0.1728,0.3376,0,0.00189999999999985,0,0.00899999999999978,0.8,0.8,0,0,0.0698,0,0,1.6,0,1.6,0.1079,0,0,0,0,0.115,0,0.115,0.02066,0,3.388,28,122
0.0737,0,0.2099,-8.35720381786587e-16,1.51,0,0.021,-1.1893264151297e-16,0,0,0,3.03,0,0,0,0,0,0,1.51,0,0.6222,0,0,0,0,0,0,0,0.0626999999999999,0,0,-5.52266565811976e-16,0,0,-6.36990460378684e-17,0.0178,0,0,0,-4.46864767411626e-17,-3.60822483003176e-17,0.2461,0,0.0471,0,0,0,0,0,0.10584,0.00546,0,0,0,1.75,5,28
0,0,0,0,0,0.0331999999999999,0,0,0,0.0825999999999998,0,0,0,0,0,0.2998,-3.35009797680641e-16,0,1.9209,-1.19487753025282e-16,0,0.00559999999999914,0,0,0,0.0438999999999998,0,0,0,0.0121999999999999,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0.1636,0,2.32,-4.00374178255447e-17,0,0,0,0,0.375,0.0062599999999999,0,1.444,5,13
0,0.63,0,-5.759281940243e-16,0.39164,0,0.0321,0,0,0,0,1.27,0,0,0,0,0,0.63,3.18,-8.99280649946377e-17,0.63,0,0,0.0216,1.5883,0,1.27,1.27,0,0.5622,0,0.63,0,0.3629,0.6233,0,0,0.000599999999999989,0,0.1656,0,0,0,0,2.54,0,0,0,0.02451,0.218,0,0,0,0,2.215,22,136.963333333333
0,0.0459,0.58,0.00289999999999965,0,0,0,0,0,0,0.0286,0,0,0,0,0,1.16,0.58,0.58,0,0,0,0,0,1.7136,0.58,1.16,1.74,0.58,0.58,0.58,0.5202,0,0.58,0.58,0.58,0,0,0,0.5545,0,0.056,0.1478,0,0.58,0,0.0136,0.0758,0,0.658,0,0.13192,0,0.02876,1.932,11,114
0.18,0.06,0.24,0,0.18,0.1605,0,0.18,0,0.12,0.0785,0.6,0,0,0,0.24,0.12,0,0.78,0,0.72,0.0448999999999998,0.1394,0.42,1.546,0.66,0.0474999999999997,0.18,0,0.12,0.3,0,0,0,0.42,0,0.18,0,0.1087,0,0,0.12,0,0,0.18,0,0,0.12,0,0.19808,0,0.044,0.10682,0,1.873,29,691.61
0,0,0.3537,0.4281,0,0,0,0.0469999999999999,0.0433,0,0,0.6339,0,0,0,0,0,0,1.88,0,1.88,-8.39744940250853e-16,0,0,0,0,1.88,0.0251999999999996,0,0,0.00639999999999971,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0.0285,0,0.04438,0.323,0,0.08112,0,0,1.78485,1,101.21
0,0,2.12,-8.37246938445446e-16,0,0,0,0,0,0.1493,0,0.3779,0.0378999999999999,0,0,0.0715999999999999,0,0,0,0,0.2071,0,0,0.00449999999999991,0,0.0746999999999998,0,0,0,0,-4.71844785465692e-16,0,0,-7.28930804605454e-16,-6.7168492989822e-17,0,0,-8.46545056276682e-18,0,0,0,0,0,0,0,0.236,0,0,0.00179999999999998,0,0.00317999999999999,0,0,0.01078,2.647,13.95,45
0,0,0,0,0,0,0,0,-4.03843625207401e-17,0,0,0,0,0,0,0,0,0,0,0,0.0565999999999989,0,-7.03742619734271e-16,-1.66533453693773e-16,8.1,5.4,0,0.0600999999999998,0,0,0,0,0,0,0.2115,0,0,0,0,0,0,0,0,0.7393,0,0,0,0.2947,0,0,0.00277999999999999,0,0.0038299999999998,0,1.142,4.78,8
0,0.1494,0,0,0,0,0,0,0,0.112,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0.5445,0,0.1607,0,0,0,0.0115999999999997,0,0,0,0,0.0196,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0.336,0.03841,0,0,0.000939999999999942,1.909,5,41.12
0,0,0,0,0,0,0,0,0,0.0135999999999995,0,-5.06261699229071e-16,-1.8776646903973e-16,0,0,0,0,0,0,0,0.202999999999999,0,0,0,0,0,7.3132,-5.95079541199084e-16,0,0,-4.7642445544227e-16,0,0,0,0,0,0,-1.87523607753093e-17,-1.34475763857722e-16,0,0.0143999999999999,0.0177999999999998,0,0,0,0,0,0,0,0.0150633333333333,0,1.315,0,0,1,1,7
0.0615,0.0326999999999999,0,0,0.1626,0,0,0.0399999999999999,0,0.0318999999999999,0,0.86,0.86,0,0.000199999999999923,0,0,0.0200999999999999,0.5745,0,0,0,0,0,0.9221,0,0,0.0434999999999999,0,0,0,0,0,0.00639999999999957,0,0.1176,0.86,0,0,0,0,0.173,0.128,0,0,0,0,0.0644,0.02488,0,0,0,0,0,2.322,18.7793333333333,177.32
0,0,0,0,0,0,0,0,0,1.44,0,0,0.0398999999999999,0,0,0.1011,0.0478999999999999,1.0185,0,0,0,0,9.99999999996752e-05,0,2.89,1.44,0.3748,1.44,0,1.44,1.44,0,0,0,1.44,1.44,0,0.00409999999999999,0,0,0.0509,0.1153,0,0.0815,0,0,0,0.0334,0.01112,0.156,0,0.313,0,0,1.689,10,49
0,0,0,0,3.03,0,0,0,0,0,0,0.4558,0,0,0,0,0,0,0,0,0,0,0,0.00779999999999987,0,0,0,0,0,-1.8249290967276e-16,0,0,0,-6.80080991521947e-16,0,0.00739999999999996,0.00389999999999973,0,-1.47798440153224e-16,0,0,0,-1.56194501776952e-16,0,0.1059,0,0,0,0,0,0,0,0,0,1.503782,4,20
0.0743,0,0.54,-6.96248614318051e-16,0,0,0,0,0,0,0,0.27,0,0,0.00289999999999993,0.0762,0,0,3.29,0,0,0,0,0,0,0.1494,0,0,0.0133999999999999,0,0,0,0.0666,-4.13072354099597e-16,0.00829999999999995,0,0.27,0,0.27,0,0.54,0,0.27,0,0.27,0.27,0,0.0376,0.0246,0.188,0.047,0,0,0,1.745,12,89
0,0,0.75,-8.46406278398604e-16,0,0,0,0,0.00959999999999999,0,0.00659999999999997,0.6839,0.074,0,0,0,0.0114999999999998,0,2.2293,0,0.8585,0,-5.53862511409875e-16,0.1467,0,0.0118999999999997,0,0,0.0152999999999999,0,0,0,0,-7.33510474582033e-16,-5.89805981832114e-17,0,0,0,0,0,0.00559999999999995,0,0,0.0293,0,0,0,0,0.00771999999999997,0.07828,0,0,0,0,1.437,3,71.936
0,0,0.79,0,0,0.0748,0,0,0,0,0.0135,0.39,0,0,0,0,0,0.0354,3.18,0,0,0,0,0.00119999999999997,0,0,0,-3.26960680752109e-16,0,0,0,0,0,-6.57737753151366e-16,0,0.00379999999999997,0.39,0,0,-4.53803661315533e-17,0.0616,0,0,0,0.39,1.2834,0,0,0.0754,0.21765,0,0,0,0.059,2.51,12,123
0.08,0.16,0.08,0,0.2,0,0.04,0.04,0.04,0.49,0.12,0.32,0.12,0.04,0,0.0907,0,0,0.9561,0,0.2,0,0,0,0,0,0,0,0.1055,0.1333,0.0144999999999999,0,0,0,0,0.2141,0.65,0.0113,0,0.04,0.0666,0.08,0.0576,0.16,0,0.1987,0,0.89,0.016,0.243,0,0.033,0,0.016,3.82218,86,1995
0,0,0,-8.22952817003397e-16,0,0,0,0,0,0.2235,0,0,0,0,0,0,0,0.0579999999999999,0.4109,0,0.0441999999999994,-1.06914477271403e-15,0,0,0.3575,0,0,0,0.0124999999999999,0,0,0,0.0866999999999999,0,0,0.0329,0,0,0,0,-5.34294830600857e-17,0,0,0,0,0,0,0.0148999999999999,0,0.137953333333333,0.00639,0,0,0,3.125,17,25
0,0,0,0,0,0,0,0.26,0.39,0,0.13,0.52,0.26,0,0,0.0379,0,0,0,0,0,0,0,0,4.22,0.4027,0.0235999999999996,0,0,0.0568,0,0,0.1595,0,0,0.13,0.13,0,0,0,0,0.0213,0,0.13,0,0.0232,0,0,0.06284,0.107,0,0,0.02275,0,2.848,26,433
0,0,1.58,-8.06438249512098e-16,0,0,0,0,0.0182,0,0,1.58,0,0,0,0,0.0273999999999998,0,1.58,0.00259999999999988,1.58,0,0,0,-3.00870439673417e-16,0.1264,0,0,0.0331999999999999,0,0,0,0,-6.07222605530922e-16,0,0,0,0,0,0,0,0,0.00749999999999988,0,0.4627,0,0,0,0.01406,0,0.00686999999999999,0.23391,0,0.0144399999999999,1.538,4,20
0.0583,0,0.21,0,0.42,0,0,0,0.1723,0,0,0,0,1.27,0,0,0.21,0,0.21,0,1.06,0.0385999999999998,0,0,0.21,0,0.0302999999999994,0.21,0,0,0,0,0,0.00379999999999966,0.21,0,0,0,0.0415,0,0,2.12,0,0,0,0.1259,0,0,0.03678,0.161,0,0.17126,0.03739,0.182,2.813,81.76,586.79
0.00179999999999991,0,0,0,0,0.0170999999999999,0.000999999999999986,-1.65839564303383e-16,0,0,0,3.57,0,0,0,0,0.0714999999999998,0,0,0,0,-7.13457071199741e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000699999999999982,0.0571999999999999,0,0,0,0,0,0,0,-2.97938756999017e-17,0.0357999999999999,0,0,0.00446999999999999,0.684,0,0.0106799999999999,1.9321725,7,16
0.1668,0.4125,1.21,0,0,2.43,0,0.0246999999999999,0,0,0,0,0,0,0.0223999999999999,0,0,0.2198,1.21,0,1.21,0,0,0,0,0,1.18023333333333,0.0373999999999996,0.1591,0,0.00419999999999972,0.0158999999999996,0,0,0.0313,0,0,0,0.0734,0,0,0,0,0.1278,0.7062,0,0,0,0,0.211,0,0.211,0,0,1,1,11
